Project,Package,Module,Class,Smell,Method,Line no,File,Description
flask_app,flask_app,shop,,Magic number,list_shop_item_categories,870,/Users/jashwanthnaidu/ASDC project/group01/flask_app/shop.py,Magic number 404 used in list_shop_item_categories.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long lambda function,test_create_booking_success,168,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A Lambda with 81 chars in test_create_booking_success exceeds the maximum length of 80 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long lambda function,test_create_booking_invalid_quantity,191,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A Lambda with 81 chars in test_create_booking_invalid_quantity exceeds the maximum length of 80 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long lambda function,test_create_booking_out_of_stock,213,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A Lambda with 81 chars in test_create_booking_out_of_stock exceeds the maximum length of 80 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long lambda function,test_create_booking_item_not_found,235,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A Lambda with 81 chars in test_create_booking_item_not_found exceeds the maximum length of 80 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long lambda function,test_create_booking_already_reserved,256,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A Lambda with 81 chars in test_create_booking_already_reserved exceeds the maximum length of 80 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_generate_pickup_code_length,13,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_generate_pickup_code_length' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_generate_pickup_code_alphanumeric,19,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_generate_pickup_code_alphanumeric' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_calculate_total_price_base_only,27,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_calculate_total_price_base_only' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_calculate_total_price_with_variants,33,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_calculate_total_price_with_variants' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_calculate_total_price_empty_variants,42,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_calculate_total_price_empty_variants' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_get_availability_status_in_stock,48,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_get_availability_status_in_stock' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_get_availability_status_low_stock,54,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_get_availability_status_low_stock' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Long identifier,test_get_availability_status_out_of_stock,60,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_get_availability_status_out_of_stock' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Long identifier,test_get_bookings_requires_user_id,70,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_get_bookings_requires_user_id' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Long identifier,test_get_bookings_invalid_user_id,76,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_get_bookings_invalid_user_id' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Long identifier,test_get_bookings_filter_by_status,108,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_get_bookings_filter_by_status' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long identifier,test_create_booking_requires_body,132,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_create_booking_requires_body' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long identifier,test_create_booking_requires_user_id,137,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_create_booking_requires_user_id' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long identifier,test_create_booking_requires_item_and_shop,143,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_create_booking_requires_item_and_shop' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long identifier,test_create_booking_invalid_quantity,181,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_create_booking_invalid_quantity' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long identifier,test_create_booking_out_of_stock,203,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_create_booking_out_of_stock' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long identifier,test_create_booking_item_not_found,225,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_create_booking_item_not_found' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long identifier,test_create_booking_already_reserved,246,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_create_booking_already_reserved' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCancelBookingAPI,Long identifier,test_cancel_booking_requires_user_id,272,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_cancel_booking_requires_user_id' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCancelBookingAPI,Long identifier,test_cancel_booking_already_cancelled,329,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Identifier'test_cancel_booking_already_cancelled' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long statement,test_create_booking_success,167,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A line with 129 chars in test_create_booking_success exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long statement,test_create_booking_invalid_quantity,190,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A line with 129 chars in test_create_booking_invalid_quantity exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long statement,test_create_booking_out_of_stock,212,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A line with 129 chars in test_create_booking_out_of_stock exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long statement,test_create_booking_item_not_found,234,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A line with 129 chars in test_create_booking_item_not_found exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Long statement,test_create_booking_already_reserved,255,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,A line with 129 chars in test_create_booking_already_reserved exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Magic number,test_generate_pickup_code_length,17,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 6 used in test_generate_pickup_code_length.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Magic number,test_calculate_total_price_base_only,31,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 200.0 used in test_calculate_total_price_base_only.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Magic number,test_calculate_total_price_with_variants,40,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 220.0 used in test_calculate_total_price_with_variants.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Magic number,test_calculate_total_price_with_variants,37,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 10.0 used in test_calculate_total_price_with_variants.
flask_app,flask_app.tests,test_bookings,TestBookingHelpers,Magic number,test_calculate_total_price_empty_variants,46,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 150.0 used in test_calculate_total_price_empty_variants.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Magic number,test_get_bookings_requires_user_id,73,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 401 used in test_get_bookings_requires_user_id.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Magic number,test_get_bookings_invalid_user_id,79,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 400 used in test_get_bookings_invalid_user_id.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Magic number,test_get_bookings_success,104,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 200 used in test_get_bookings_success.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Magic number,test_get_bookings_success,93,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 165.0 used in test_get_bookings_success.
flask_app,flask_app.tests,test_bookings,TestGetBookingsAPI,Magic number,test_get_bookings_filter_by_status,126,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 200 used in test_get_bookings_filter_by_status.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_requires_body,135,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 400 used in test_create_booking_requires_body.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_requires_user_id,141,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 401 used in test_create_booking_requires_user_id.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_requires_item_and_shop,147,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 400 used in test_create_booking_requires_item_and_shop.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_success,177,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 201 used in test_create_booking_success.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_success,159,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 2 used in test_create_booking_success.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_success,160,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 330.0 used in test_create_booking_success.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_invalid_quantity,200,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 400 used in test_create_booking_invalid_quantity.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_out_of_stock,222,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 400 used in test_create_booking_out_of_stock.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_item_not_found,244,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 404 used in test_create_booking_item_not_found.
flask_app,flask_app.tests,test_bookings,TestCreateBookingAPI,Magic number,test_create_booking_already_reserved,265,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 400 used in test_create_booking_already_reserved.
flask_app,flask_app.tests,test_bookings,TestCancelBookingAPI,Magic number,test_cancel_booking_requires_user_id,275,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 401 used in test_cancel_booking_requires_user_id.
flask_app,flask_app.tests,test_bookings,TestCancelBookingAPI,Magic number,test_cancel_booking_success,294,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 200 used in test_cancel_booking_success.
flask_app,flask_app.tests,test_bookings,TestCancelBookingAPI,Magic number,test_cancel_booking_not_found,311,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 404 used in test_cancel_booking_not_found.
flask_app,flask_app.tests,test_bookings,TestCancelBookingAPI,Magic number,test_cancel_booking_forbidden,327,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 403 used in test_cancel_booking_forbidden.
flask_app,flask_app.tests,test_bookings,TestCancelBookingAPI,Magic number,test_cancel_booking_already_cancelled,343,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_bookings.py,Magic number 400 used in test_cancel_booking_already_cancelled.
flask_app,flask_app.tests,test_flights,,Long statement,test_get_flights_returns_list,2,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_flights.py,A line with 169 chars in test_get_flights_returns_list exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_flights,,Magic number,test_get_flights_returns_list,15,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_flights.py,Magic number 200 used in test_get_flights_returns_list.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Long identifier,test_get_shop_items_includes_image_url,15,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_get_shop_items_includes_image_url' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Long identifier,test_get_shop_items_image_url_can_be_none,41,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_get_shop_items_image_url_can_be_none' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Long identifier,test_get_shop_items_includes_variants,71,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_get_shop_items_includes_variants' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Long identifier,test_variant_has_required_fields,113,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_variant_has_required_fields' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Long identifier,test_variant_final_price_calculation,148,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_variant_final_price_calculation' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Long identifier,test_items_without_variants_have_empty_array,157,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_items_without_variants_have_empty_array' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Long identifier,test_get_shop_items_includes_stock_quantity,187,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_get_shop_items_includes_stock_quantity' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestHalifaxTimezone,Long identifier,test_halifax_timezone_constant_exists,240,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_halifax_timezone_constant_exists' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestHalifaxTimezone,Long identifier,test_shop_status_uses_halifax_timezone,246,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_shop_status_uses_halifax_timezone' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestHalifaxTimezone,Long identifier,test_get_shops_returns_is_open_field,253,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_get_shops_returns_is_open_field' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestTimeParsing,Long identifier,test_parse_time_with_trailing_colon,313,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_parse_time_with_trailing_colon' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestTimeParsing,Long identifier,test_time_comparison_open_hours,322,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_time_comparison_open_hours' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestShopStatusText,Long identifier,test_status_opens_at_when_closed,374,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_status_opens_at_when_closed' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestShopStatusText,Long identifier,test_next_change_shows_close_time_when_open,402,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_next_change_shows_close_time_when_open' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestShopStatusText,Long identifier,test_next_change_shows_open_time_when_closed,430,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_next_change_shows_open_time_when_closed' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Long identifier,test_create_booking_with_variants_calculates_price,462,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_create_booking_with_variants_calculates_price' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Long identifier,test_create_booking_with_multiple_quantity_and_variants,476,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_create_booking_with_multiple_quantity_and_variants' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,TestBookingWithVariants,Long identifier,test_create_booking_with_positive_price_adjustment,490,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Identifier'test_create_booking_with_positive_price_adjustment' exceeds the maximum length of 30 characters.
flask_app,flask_app.tests,test_shopping_component,,Long statement,,1,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,A line with 177 chars in test_shopping_component exceeds the maximum length of 120 characters.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Magic number,test_get_shop_items_includes_image_url,36,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_get_shop_items_includes_image_url.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Magic number,test_get_shop_items_includes_image_url,22,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2.99 used in test_get_shop_items_includes_image_url.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Magic number,test_get_shop_items_includes_image_url,24,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 50 used in test_get_shop_items_includes_image_url.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Magic number,test_get_shop_items_image_url_can_be_none,62,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_get_shop_items_image_url_can_be_none.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Magic number,test_get_shop_items_image_url_can_be_none,48,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2.99 used in test_get_shop_items_image_url_can_be_none.
flask_app,flask_app.tests,test_shopping_component,TestProductImages,Magic number,test_get_shop_items_image_url_can_be_none,50,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 50 used in test_get_shop_items_image_url_can_be_none.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,105,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,110,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,76,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 10 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,78,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,80,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 10 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,86,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 44.99 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,92,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_get_shop_items_includes_variants,85,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 45.0 used in test_get_shop_items_includes_variants.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_has_required_fields,141,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_variant_has_required_fields.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_has_required_fields,118,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 10 used in test_variant_has_required_fields.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_has_required_fields,120,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_variant_has_required_fields.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_has_required_fields,122,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 10 used in test_variant_has_required_fields.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_has_required_fields,128,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 44.99 used in test_variant_has_required_fields.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_has_required_fields,127,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 45.0 used in test_variant_has_required_fields.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_final_price_calculation,150,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 89.99 used in test_variant_final_price_calculation.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_final_price_calculation,152,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 44.99 used in test_variant_final_price_calculation.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_variant_final_price_calculation,151,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 45.0 used in test_variant_final_price_calculation.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_items_without_variants_have_empty_array,178,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_items_without_variants_have_empty_array.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_items_without_variants_have_empty_array,164,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2.99 used in test_items_without_variants_have_empty_array.
flask_app,flask_app.tests,test_shopping_component,TestProductVariants,Magic number,test_items_without_variants_have_empty_array,166,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 50 used in test_items_without_variants_have_empty_array.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Magic number,test_get_shop_items_includes_stock_quantity,208,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_get_shop_items_includes_stock_quantity.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Magic number,test_get_shop_items_includes_stock_quantity,210,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 50 used in test_get_shop_items_includes_stock_quantity.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Magic number,test_get_shop_items_includes_stock_quantity,194,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2.99 used in test_get_shop_items_includes_stock_quantity.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Magic number,test_get_shop_items_includes_stock_quantity,196,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 50 used in test_get_shop_items_includes_stock_quantity.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Magic number,test_stock_quantity_is_integer,233,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_stock_quantity_is_integer.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Magic number,test_stock_quantity_is_integer,219,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 2.99 used in test_stock_quantity_is_integer.
flask_app,flask_app.tests,test_shopping_component,TestStockQuantity,Magic number,test_stock_quantity_is_integer,221,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 10 used in test_stock_quantity_is_integer.
flask_app,flask_app.tests,test_shopping_component,TestHalifaxTimezone,Magic number,test_get_shops_returns_is_open_field,277,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 200 used in test_get_shops_returns_is_open_field.
flask_app,flask_app.tests,test_shopping_component,TestTimeParsing,Magic number,test_parse_single_digit_hour,292,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 6 used in test_parse_single_digit_hour.
flask_app,flask_app.tests,test_shopping_component,TestTimeParsing,Magic number,test_parse_double_digit_hour,301,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 6 used in test_parse_double_digit_hour.
flask_app,flask_app.tests,test_shopping_component,TestTimeParsing,Magic number,test_parse_evening_time,310,/Users/jashwanthnaidu/ASDC project/group01/flask_app/tests/test_shopping_component.py,Magic number 22 used in test_parse_evening_time.
